iage;irace;ideathmon;ideathday;isex;ihispanic;istatenum;iinjury
52;1;5;20;0;1;0;1
46;1;5;29;0;1;0;1
27;1;5;29;0;1;0;1
26;0;0;0;0;0;0;2
20;1;5;20;1;1;0;1
34;1;5;21;0;1;0;1
48;1;5;20;0;1;0;1
74;1;5;23;1;1;0;1
76;1;5;23;0;1;0;1
40;0;0;0;0;0;0;0
40;1;5;30;0;1;0;1
44;1;5;30;0;1;0;1
43;1;5;23;1;4;0;1
79;0;0;0;1;0;0;0
20;0;0;0;1;0;0;0
19;0;0;0;1;0;0;0
20;0;0;0;0;0;0;0
26;2;5;23;1;1;0;1
30;2;5;30;0;1;0;1
25;0;0;0;0;0;0;0
17;1;5;23;0;1;0;1
38;0;0;0;1;0;0;0
24;0;0;0;0;0;0;0
22;0;0;0;0;0;0;2
27;3;5;26;0;2;0;1
45;1;5;31;1;1;0;1
86;1;5;26;1;1;0;1
39;0;0;0;0;0;0;3
99;0;0;0;2;0;0;2
13;1;5;27;0;1;0;1
48;0;0;0;0;0;0;0
16;0;0;0;0;0;0;0
30;1;5;28;0;1;0;1
2;0;0;0;0;0;0;0
46;0;0;0;0;0;0;2
46;0;0;0;1;0;0;0
44;1;5;27;0;1;0;1
45;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
66;1;5;28;0;1;0;1
34;0;0;0;0;0;0;0
19;1;5;31;0;1;0;1
35;0;0;0;0;0;0;0
29;2;5;29;0;1;0;1
25;0;0;0;0;0;0;0
14;0;0;0;1;0;0;0
19;0;0;0;1;0;0;0
19;0;0;0;0;0;0;0
14;0;0;0;1;0;0;0
16;0;0;0;1;0;0;0
19;0;0;0;0;0;0;0
30;1;5;28;1;1;0;1
86;0;0;0;1;0;0;2
30;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
49;0;0;0;1;0;0;0
79;1;5;29;1;1;0;1
54;1;5;29;0;1;0;1
44;0;0;0;0;0;0;0
33;2;5;29;0;1;0;1
19;0;0;0;1;0;0;0
21;0;0;0;0;0;0;0
55;0;0;0;0;0;0;2
60;1;5;31;1;1;0;1
22;0;0;0;0;0;0;0
21;0;0;0;0;0;0;0
49;2;6;1;0;1;0;1
45;2;6;1;1;1;0;1
99;0;0;0;2;0;0;2
20;0;0;0;0;0;0;0
40;1;6;1;0;1;0;1
46;0;0;0;0;0;0;2
50;2;6;4;0;1;0;1
53;2;6;4;0;1;0;1
99;0;0;0;2;0;0;5
19;0;0;0;0;0;0;0
19;1;6;4;0;1;0;1
44;0;0;0;0;0;0;0
42;0;0;0;1;0;0;0
50;1;6;4;0;1;0;1
34;1;6;8;0;1;0;1
19;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
43;1;6;10;0;1;0;1
30;0;0;0;0;0;0;0
52;2;6;8;0;1;0;1
41;0;0;0;0;0;0;2
70;0;0;0;1;0;0;0
73;1;6;8;0;1;0;1
48;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
41;2;6;8;1;1;0;1
71;1;6;11;0;1;0;1
13;0;0;0;1;0;0;0
23;0;0;0;1;0;0;0
47;0;0;0;1;0;0;0
65;1;6;9;0;1;0;1
50;1;6;12;0;1;0;1
40;1;6;5;0;1;0;1
3;0;0;0;0;0;0;0
18;1;6;14;0;1;0;1
20;0;0;0;0;0;0;0
19;3;6;15;1;2;0;1
44;0;0;0;0;0;0;0
37;1;6;15;0;1;0;1
46;0;0;0;0;0;0;2
19;0;0;0;0;0;0;0
18;0;0;0;0;0;0;0
18;0;0;0;0;0;0;3
34;2;6;6;1;1;0;1
37;0;0;0;1;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
67;1;6;15;0;1;0;1
33;1;6;15;1;1;0;1
1;0;0;0;0;0;0;0
63;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
52;0;0;0;1;0;0;2
17;0;0;0;0;0;0;2
14;1;6;6;1;1;0;1
24;0;0;0;1;0;0;0
23;0;0;0;1;0;0;0
21;0;0;0;0;0;0;0
72;2;6;9;0;1;0;1
20;0;0;0;1;0;0;2
83;1;6;15;1;1;0;1
49;1;6;17;0;1;0;1
58;1;6;17;0;1;0;1
28;0;0;0;1;0;0;0
2;0;0;0;1;0;0;0
70;1;6;9;0;1;0;1
38;1;6;18;1;1;0;1
42;1;6;13;0;1;0;1
31;0;0;0;0;0;0;2
57;0;0;0;0;0;0;2
33;2;6;19;0;1;0;1
24;0;0;0;0;0;0;0
23;0;0;0;1;0;0;0
32;0;0;0;1;0;0;3
32;1;6;19;0;1;0;1
50;0;0;0;1;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
71;1;6;19;0;1;0;1
74;0;0;0;1;0;0;0
19;1;6;20;0;1;0;1
17;0;0;0;0;0;0;4
42;1;6;20;0;1;0;1
47;1;6;20;1;1;0;1
27;0;0;0;1;0;0;0
58;0;0;0;0;0;0;2
62;0;0;0;0;0;0;2
52;0;0;0;0;0;0;2
28;1;6;15;1;1;0;1
6;0;0;0;1;0;0;0
40;1;6;20;1;1;0;1
65;1;6;21;0;1;0;1
59;1;6;21;0;1;0;1
49;0;0;0;0;0;0;4
23;2;6;22;0;1;0;1
28;0;0;0;0;0;0;0
21;0;0;0;1;0;0;0
30;0;0;0;1;0;0;0
12;0;0;0;0;0;0;0
16;0;0;0;1;0;0;0
7;1;6;2;0;1;0;1
40;0;0;0;0;0;0;2
44;0;0;0;0;0;0;0
48;0;0;0;1;0;0;0
25;0;0;0;1;0;0;0
2;1;6;23;1;1;0;1
44;0;0;0;1;0;0;0
14;0;0;0;1;0;0;0
50;0;0;0;0;0;0;3
37;1;6;3;1;1;0;1
5;0;0;0;1;0;0;0
99;0;0;0;2;0;0;2
60;0;0;0;0;0;0;2
20;1;6;3;0;1;0;1
46;0;0;0;1;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
20;1;6;28;1;1;0;1
27;0;0;0;0;0;0;0
62;0;0;0;0;0;0;0
34;1;6;28;1;1;0;1
41;1;6;29;1;1;0;1
64;1;6;3;0;1;0;1
19;1;6;29;1;1;0;1
17;1;6;29;1;1;0;1
34;0;0;0;0;0;0;2
23;1;6;30;0;1;0;1
23;1;6;29;0;1;0;1
27;2;6;26;0;1;0;1
25;0;0;0;1;0;0;2
52;0;0;0;0;0;0;0
71;2;6;26;1;1;0;1
55;0;0;0;0;0;0;2
21;1;6;28;0;1;0;1
41;0;0;0;0;0;0;0
40;0;0;0;0;0;0;0
33;0;0;0;0;0;0;0
16;2;6;28;0;1;0;1
17;0;0;0;0;0;0;0
18;1;6;23;0;1;0;1
73;1;6;30;0;1;0;1
69;0;0;0;1;0;0;0
40;1;6;24;0;1;0;1
20;0;0;0;1;0;0;2
99;0;0;0;2;0;0;2
16;1;6;24;0;1;0;1
36;0;0;0;0;0;0;2
31;2;7;2;0;1;0;1
46;1;6;25;1;1;0;1
43;0;0;0;0;0;0;3
65;2;6;26;0;1;0;1
52;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
36;1;6;26;1;1;0;1
51;1;7;1;1;1;0;1
44;1;7;2;0;1;0;1
39;1;7;3;0;1;0;1
21;0;0;0;0;0;0;0
49;1;6;26;0;1;0;1
42;7;5;30;0;1;0;1
22;0;0;0;1;0;0;2
18;2;8;29;0;1;0;1
18;0;0;0;0;0;0;0
17;0;0;0;1;0;0;0
43;0;0;0;0;0;0;0
27;2;6;25;0;1;0;1
0;2;6;25;0;1;0;1
28;0;0;0;1;0;0;0
27;0;0;0;0;0;0;0
28;3;6;25;1;2;0;1
22;0;0;0;0;0;0;0
21;1;7;4;0;1;0;1
28;1;7;3;0;1;0;1
21;1;7;3;0;1;0;1
16;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
15;1;7;3;0;1;0;1
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
54;1;7;7;0;1;0;1
34;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
33;0;0;0;0;0;0;2
56;2;7;4;0;1;0;1
64;2;4;27;0;1;0;1
39;0;0;0;0;0;0;0
10;0;0;0;1;0;0;0
42;1;7;5;0;1;0;1
28;1;5;14;0;1;0;1
52;0;0;0;0;0;0;3
80;0;0;0;0;0;0;3
82;2;5;16;1;1;0;1
22;1;5;18;0;1;0;1
30;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
26;0;0;0;0;0;0;0
23;0;0;0;0;0;0;0
23;3;5;28;0;2;0;1
30;3;5;27;0;2;0;1
64;0;0;0;1;0;0;0
17;0;0;0;1;0;0;0
15;2;5;27;1;1;0;1
1;2;5;27;0;1;0;1
12;0;0;0;1;0;0;0
56;0;0;0;0;0;0;0
99;0;0;0;2;0;0;2
55;0;0;0;1;0;0;2
99;0;0;0;2;0;0;2
22;1;7;6;0;1;0;1
37;1;6;4;0;1;0;1
24;2;6;4;0;1;0;1
35;1;6;5;0;1;0;1
35;0;0;0;0;0;0;2
21;1;6;7;0;1;0;1
30;0;0;0;0;0;0;2
1;2;6;9;0;1;0;1
58;1;6;13;0;1;0;1
49;0;0;0;0;0;0;2
16;1;6;10;0;1;0;1
41;0;0;0;0;0;0;0
55;1;6;11;1;6;0;1
11;0;0;0;0;0;0;0
5;0;0;0;0;0;0;0
4;0;0;0;0;0;0;0
21;0;0;0;1;0;0;0
64;1;6;13;0;1;0;1
17;0;0;0;0;0;0;2
36;2;6;17;0;1;0;1
41;2;6;21;0;1;0;1
43;1;6;25;0;4;0;1
41;0;0;0;1;0;0;2
99;0;0;0;2;0;0;2
19;1;6;27;0;1;0;1
49;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
68;1;6;27;1;1;0;1
80;0;0;0;1;0;0;0
79;2;7;1;0;1;0;1
16;0;0;0;1;0;0;2
99;0;0;0;2;0;0;2
50;0;0;0;0;0;0;0
48;0;0;0;1;0;0;0
6;2;7;2;0;1;0;1
19;1;7;6;0;1;0;1
43;0;0;0;0;0;0;3
24;1;7;2;1;4;0;1
99;0;0;0;2;0;0;2
25;1;7;6;0;1;0;1
40;1;7;4;0;1;0;1
48;2;7;3;0;1;0;1
44;0;0;0;1;0;0;4
50;0;0;0;1;0;0;0
33;1;7;8;0;1;0;1
19;0;0;0;0;0;0;0
19;2;7;4;0;1;0;1
32;2;7;8;0;1;0;1
80;1;7;12;0;1;0;1
77;0;0;0;1;0;0;0
24;0;0;0;0;0;0;0
34;1;7;11;0;1;0;1
42;1;7;11;0;1;0;1
32;0;0;0;0;0;0;0
42;0;0;0;0;0;0;0
19;1;7;12;0;1;0;1
29;0;0;0;0;0;0;0
19;0;0;0;0;0;0;0
21;0;0;0;0;0;0;0
8;1;7;16;0;1;0;1
35;0;0;0;0;0;0;2
52;1;7;17;0;1;0;1
18;2;7;21;1;1;0;1
2;0;0;0;0;0;0;0
72;1;7;21;0;1;0;1
22;0;0;0;1;0;0;0
51;0;0;0;0;0;0;0
16;0;0;0;0;0;0;0
18;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
17;0;0;0;0;0;0;0
19;0;0;0;0;0;0;0
14;2;7;22;0;1;0;1
60;1;7;23;0;1;0;1
52;1;7;4;1;1;0;1
38;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
22;2;7;16;0;1;0;1
30;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
65;1;7;19;0;1;0;1
60;1;7;19;0;1;0;1
64;1;7;6;0;1;0;1
59;0;0;0;0;0;0;2
49;0;0;0;0;0;0;2
45;1;7;5;0;1;0;1
40;0;0;0;1;0;0;0
45;1;7;7;1;1;0;1
28;2;7;7;1;1;0;1
44;1;7;8;1;1;0;1
8;0;0;0;0;0;0;4
19;1;7;20;0;1;0;1
20;0;0;0;1;0;0;0
13;1;7;9;1;1;0;1
18;0;0;0;1;0;0;0
20;1;7;20;0;1;0;1
34;0;0;0;0;0;0;2
20;2;7;20;0;1;0;1
22;0;0;0;1;0;0;0
80;1;7;23;0;1;0;1
89;0;0;0;0;0;0;0
47;1;7;22;0;1;0;1
33;0;0;0;0;0;0;2
52;2;7;9;1;1;0;1
22;1;7;21;0;1;0;1
83;0;0;0;0;0;0;0
35;2;7;24;0;1;0;1
30;0;0;0;0;0;0;0
23;0;0;0;1;0;0;0
1;0;0;0;0;0;0;0
23;1;7;9;1;1;0;1
42;0;0;0;0;0;0;0
4;1;7;9;0;1;0;1
3;1;7;9;1;1;0;1
2;0;0;0;1;0;0;0
45;0;0;0;1;0;0;0
21;2;7;23;0;1;0;1
30;0;0;0;0;0;0;0
34;0;0;0;1;0;0;0
80;1;7;23;1;1;0;1
53;0;0;0;1;0;0;0
99;0;0;0;0;0;0;2
67;2;7;24;0;1;0;1
54;0;0;0;1;0;0;0
35;1;7;9;0;1;0;1
31;1;7;23;0;1;0;1
9;0;0;0;0;0;0;0
53;0;0;0;0;0;0;0
24;0;0;0;0;0;0;0
48;1;7;9;0;1;0;1
40;1;7;9;1;1;0;1
35;1;7;13;1;1;0;1
19;0;0;0;1;0;0;0
34;0;0;0;0;0;0;0
34;1;7;14;0;1;0;1
54;0;0;0;0;0;0;2
55;0;0;0;0;0;0;0
52;1;7;16;0;1;0;1
53;0;0;0;1;0;0;2
29;1;7;16;0;1;0;1
5;0;0;0;0;0;0;0
16;1;7;16;0;1;0;1
23;0;0;0;0;0;0;0
18;0;0;0;1;0;0;0
18;2;7;24;1;1;0;1
36;0;0;0;0;0;0;2
18;0;0;0;1;0;0;4
20;2;7;25;0;1;0;1
42;1;7;26;0;1;0;1
35;0;0;0;0;0;0;0
51;1;7;27;0;1;0;1
17;0;0;0;0;0;0;2
32;1;7;27;0;1;0;1
53;0;0;0;0;0;0;2
54;2;7;21;0;1;0;1
32;0;0;0;0;0;0;4
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
37;2;6;1;0;1;0;1
38;1;8;2;0;1;0;1
18;2;7;28;0;1;0;1
20;0;0;0;0;0;0;2
34;0;0;0;0;0;0;0
62;1;8;1;1;1;0;1
11;1;8;3;1;1;0;1
20;1;8;2;0;1;0;1
65;0;0;0;1;0;0;0
55;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
52;1;7;28;0;1;0;1
43;0;0;0;1;0;0;0
12;1;8;9;0;1;0;1
39;0;0;0;0;0;0;2
27;2;8;3;1;1;0;1
14;0;0;0;1;0;0;4
1;2;8;3;1;1;0;1
8;0;0;0;1;0;0;0
55;0;0;0;0;0;0;0
46;1;8;4;0;1;0;1
19;0;0;0;0;0;0;0
19;0;0;0;0;0;0;0
15;2;8;4;0;1;0;1
45;0;0;0;0;0;0;4
47;1;8;5;0;1;0;1
48;0;0;0;0;0;0;0
6;3;8;6;0;2;0;1
14;2;8;6;1;1;0;1
42;0;0;0;1;0;0;0
36;0;0;0;1;0;0;0
17;0;0;0;0;0;0;0
8;0;0;0;1;0;0;0
14;0;0;0;1;0;0;0
63;2;8;6;0;1;0;1
50;0;0;0;1;0;0;0
22;0;0;0;0;0;0;0
24;0;0;0;0;0;0;0
23;4;7;29;0;4;0;1
18;4;7;29;0;4;0;1
65;0;0;0;0;0;0;2
24;1;8;6;1;1;0;1
52;1;8;7;0;1;0;1
29;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
34;0;0;0;0;0;0;0
34;3;7;29;1;2;0;1
17;0;0;0;0;0;0;0
20;3;8;7;0;2;0;1
30;0;0;0;0;0;0;2
39;3;8;10;0;2;0;1
44;1;8;9;0;1;0;1
99;0;0;0;2;0;0;2
59;1;8;11;1;1;0;1
44;0;0;0;1;0;0;2
40;2;8;12;0;1;0;1
41;0;0;0;0;0;0;2
37;1;7;29;1;1;0;1
51;0;0;0;0;0;0;0
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
31;2;8;12;1;1;0;1
36;1;8;13;0;1;0;1
12;0;0;0;0;0;0;0
66;2;8;13;0;1;0;1
46;0;0;0;1;0;0;0
40;0;0;0;1;0;0;3
49;0;0;0;1;0;0;0
20;0;0;0;0;0;0;2
50;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
34;0;0;0;0;0;0;2
10;0;0;0;0;0;0;4
5;0;0;0;0;0;0;4
22;1;8;13;0;1;0;1
18;0;0;0;1;0;0;0
19;1;7;30;1;1;0;1
57;0;0;0;0;0;0;0
18;1;8;13;0;1;0;1
26;1;7;30;1;1;0;1
57;1;7;30;0;1;0;1
41;0;0;0;0;0;0;2
44;1;8;13;0;1;0;1
23;1;8;13;0;1;0;1
39;1;8;14;0;1;0;1
39;0;0;0;1;0;0;0
55;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
16;1;8;14;0;1;0;1
30;2;8;14;1;1;0;1
29;0;0;0;0;0;0;0
57;2;8;14;0;1;0;1
28;1;8;14;0;2;0;1
23;3;8;14;0;2;0;1
22;0;0;0;0;0;0;0
18;1;7;31;1;1;0;1
23;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
63;1;8;15;0;1;0;1
17;1;8;16;0;1;0;1
16;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
20;0;0;0;1;0;0;0
43;1;8;16;1;1;0;1
2;0;0;0;1;0;0;0
34;1;7;31;0;1;0;1
37;0;0;0;1;0;0;0
20;1;8;16;0;1;0;1
25;0;0;0;0;0;0;2
25;3;7;31;0;2;0;1
63;1;8;17;0;1;0;1
41;0;0;0;0;0;0;0
25;2;8;17;0;1;0;1
53;0;0;0;0;0;0;0
54;0;0;0;0;0;0;0
54;1;8;19;0;1;0;1
41;0;0;0;0;0;0;2
16;0;0;0;0;0;0;0
16;1;8;18;0;1;0;1
26;1;8;18;0;1;0;1
29;1;8;18;1;1;0;1
18;1;8;18;0;1;0;1
28;0;0;0;1;0;0;0
45;1;8;19;0;1;0;1
72;1;8;18;0;1;0;1
33;0;0;0;0;0;0;0
29;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
74;1;8;20;0;1;0;1
25;0;0;0;0;0;0;2
19;1;8;19;0;1;0;1
27;2;8;20;1;1;0;1
35;0;0;0;0;0;0;2
20;0;0;0;0;0;0;0
33;1;8;21;1;1;0;1
58;0;0;0;0;0;0;0
58;0;0;0;1;0;0;0
40;1;8;19;0;1;0;1
30;0;0;0;1;0;0;0
21;0;0;0;0;0;0;2
17;1;8;21;0;1;0;1
16;0;0;0;1;0;0;0
45;2;8;19;0;1;0;1
47;1;8;22;1;1;0;1
27;0;0;0;0;0;0;2
17;1;8;27;0;4;0;1
33;0;0;0;0;0;0;0
42;2;8;22;0;1;0;1
58;0;0;0;0;0;0;0
40;0;0;0;0;0;0;0
29;0;0;0;0;0;0;0
61;0;0;0;0;0;0;2
68;1;8;28;1;1;0;1
18;0;0;0;0;0;0;0
17;0;0;0;1;0;0;0
29;0;0;0;1;0;0;2
32;0;0;0;0;0;0;0
25;2;8;29;1;1;0;1
20;1;8;29;0;1;0;1
16;1;8;29;0;1;0;1
16;0;0;0;0;0;0;0
18;1;8;29;0;1;0;1
32;0;0;0;0;0;0;2
19;2;8;22;0;1;0;1
24;2;8;29;0;1;0;1
22;1;8;29;0;1;0;1
35;1;8;30;0;1;0;1
25;0;0;0;1;0;0;2
99;0;0;0;2;0;0;2
36;1;8;24;1;1;0;1
30;1;8;25;1;1;0;1
40;0;0;0;0;0;0;2
26;1;8;30;0;1;0;1
37;2;8;22;0;1;0;1
27;0;0;0;0;0;0;0
23;0;0;0;0;0;0;0
25;0;0;0;1;0;0;0
27;1;8;31;1;1;0;1
64;0;0;0;0;0;0;2
75;1;8;31;0;1;0;1
40;0;0;0;1;0;0;0
65;1;8;31;1;1;0;1
12;0;0;0;1;0;0;0
14;0;0;0;1;0;0;0
29;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
71;0;0;0;1;0;0;0
68;0;0;0;1;0;0;0
63;1;8;24;1;1;0;1
22;0;0;0;0;0;0;0
58;0;0;0;0;0;0;0
99;0;0;0;2;0;0;2
80;1;8;24;1;1;0;1
30;1;8;31;0;1;0;1
47;1;8;21;0;1;0;1
31;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
39;2;8;29;0;1;0;1
47;0;0;0;0;0;0;0
62;1;9;28;0;1;0;1
75;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
25;2;9;1;1;1;0;1
19;0;0;0;1;0;0;0
32;0;0;0;1;0;0;0
39;0;0;0;0;0;0;0
59;2;9;2;1;1;0;1
66;0;0;0;0;0;0;0
66;0;0;0;1;0;0;0
10;0;0;0;0;0;0;0
35;0;0;0;0;0;0;2
25;3;9;12;1;2;0;1
47;1;9;3;0;1;0;1
37;1;9;3;0;1;0;1
13;0;0;0;0;0;0;0
15;0;0;0;0;0;0;0
72;1;9;4;0;1;0;1
34;0;0;0;0;0;0;0
23;1;8;25;0;1;0;1
17;1;8;25;1;1;0;1
52;1;9;4;0;1;0;1
28;0;0;0;0;0;0;0
47;1;8;27;0;1;0;1
56;0;0;0;1;0;0;4
40;8;9;12;0;1;0;1
43;8;9;12;1;1;0;1
46;8;9;12;0;1;0;1
36;0;0;0;0;0;0;0
30;0;0;0;0;0;0;2
54;1;9;5;0;1;0;1
57;1;9;5;0;1;0;1
47;1;9;5;0;1;0;1
88;1;9;12;0;1;0;1
79;1;9;12;1;1;0;1
49;0;0;0;0;0;0;0
15;1;9;6;0;1;0;1
48;0;0;0;0;0;0;0
27;2;9;6;1;1;0;1
38;0;0;0;0;0;0;2
56;0;0;0;1;0;0;0
63;3;9;9;1;2;0;1
54;1;9;6;0;1;0;1
66;1;9;6;0;1;0;1
31;0;0;0;0;0;0;0
22;0;0;0;0;0;0;0
57;2;9;12;0;1;0;1
20;0;0;0;1;0;0;2
74;1;9;12;0;1;0;1
52;1;9;6;0;1;0;1
26;1;9;12;0;1;0;1
24;1;9;12;0;1;0;1
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
41;0;0;0;1;0;0;2
99;0;0;0;2;0;0;2
17;0;0;0;1;0;0;2
73;1;9;24;1;1;0;1
27;0;0;0;1;0;0;2
99;0;0;0;2;0;0;2
50;1;9;7;0;1;0;1
53;0;0;0;1;0;0;0
48;1;9;8;0;1;0;1
45;1;9;12;0;1;0;1
34;0;0;0;0;0;0;2
32;0;0;0;1;0;0;0
72;1;9;9;1;1;0;1
17;0;0;0;0;0;0;2
15;1;9;14;1;1;0;1
31;1;9;9;1;1;0;1
39;1;9;9;0;1;0;1
24;0;0;0;0;0;0;0
19;2;9;14;0;1;0;1
17;0;0;0;0;0;0;0
17;1;9;10;1;1;0;1
18;0;0;0;0;0;0;0
17;0;0;0;1;0;0;0
32;1;9;10;0;1;0;1
70;2;9;11;0;1;0;1
63;0;0;0;1;0;0;0
42;0;0;0;0;0;0;0
40;2;9;11;0;1;0;1
64;0;0;0;1;0;0;0
18;0;0;0;0;0;0;0
11;0;0;0;1;0;0;0
34;0;0;0;1;0;0;0
9;0;0;0;0;0;0;0
62;0;0;0;0;0;0;0
47;0;0;0;1;0;0;0
20;1;9;16;0;1;0;1
59;0;0;0;0;0;0;2
29;2;9;25;1;1;0;1
22;0;0;0;0;0;0;2
27;4;9;25;0;6;0;1
22;0;0;0;0;0;0;0
58;1;9;25;0;1;0;1
47;1;9;18;0;1;0;1
26;1;9;25;1;1;0;1
48;1;9;18;0;1;0;1
39;0;0;0;1;0;0;0
45;1;9;26;1;1;0;1
47;0;0;0;1;0;0;0
20;1;9;27;1;1;0;1
25;1;9;28;0;1;0;1
20;0;0;0;0;0;0;4
29;3;9;29;1;2;0;1
48;1;9;29;0;1;0;1
43;0;0;0;1;0;0;0
50;1;9;29;0;1;0;1
52;2;9;30;0;1;0;1
78;1;9;30;1;1;0;1
80;1;9;30;0;1;0;1
36;0;0;0;1;0;0;2
51;2;9;30;0;1;0;1
99;0;0;0;2;0;0;2
69;1;9;19;0;1;0;1
32;0;0;0;0;0;0;0
48;1;9;30;0;1;0;1
76;1;9;19;0;1;0;1
77;1;9;19;1;1;0;1
58;0;0;0;0;0;0;0
23;0;0;0;0;0;0;4
64;1;9;19;0;1;0;1
51;1;9;19;0;1;0;1
42;1;8;31;1;1;0;1
6;0;0;0;1;0;0;0
49;0;0;0;1;0;0;0
31;1;9;12;0;1;0;1
71;2;9;12;0;1;0;1
68;2;9;12;1;1;0;1
28;1;9;20;1;1;0;1
28;2;10;1;0;1;0;1
50;0;0;0;0;0;0;2
8;1;9;20;0;1;0;1
73;0;0;0;1;0;0;0
21;1;10;4;0;1;0;1
26;2;10;1;0;1;0;1
30;2;10;2;0;1;0;1
33;0;0;0;0;0;0;0
74;1;10;2;0;1;0;1
74;1;10;2;1;1;0;1
32;0;0;0;0;0;0;0
46;1;9;21;0;1;0;1
12;0;0;0;1;0;0;0
63;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
56;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
43;1;10;2;0;1;0;1
51;1;10;3;1;1;0;1
56;1;10;3;0;1;0;1
6;0;0;0;1;0;0;0
3;0;0;0;0;0;0;0
43;0;0;0;0;0;0;0
22;1;10;3;0;1;0;1
31;0;0;0;0;0;0;0
25;1;9;14;0;1;0;1
20;0;0;0;1;0;0;0
47;1;10;3;0;1;0;1
69;1;10;5;0;1;0;1
42;0;0;0;0;0;0;2
70;1;10;6;0;1;0;1
29;0;0;0;1;0;0;0
16;0;0;0;0;0;0;0
64;2;9;14;1;1;0;1
37;1;10;6;0;1;0;1
31;0;0;0;1;0;0;0
17;1;9;21;0;1;0;1
41;0;0;0;0;0;0;4
64;1;10;10;0;1;0;1
48;0;0;0;0;0;0;2
50;1;10;6;0;1;0;1
42;0;0;0;1;0;0;0
55;3;10;6;1;2;0;1
53;0;0;0;0;0;0;2
53;1;9;21;0;1;0;1
50;1;9;21;0;1;0;1
23;1;10;6;0;1;0;1
50;1;10;6;0;1;0;1
20;1;10;8;0;1;0;1
58;1;10;7;1;1;0;1
35;1;10;8;0;1;0;1
8;0;0;0;1;0;0;0
59;0;0;0;1;0;0;0
60;3;10;9;0;2;0;1
71;0;0;0;0;0;0;2
68;0;0;0;1;0;0;0
21;1;10;8;0;1;0;1
21;0;0;0;0;0;0;0
54;0;0;0;0;0;0;0
58;0;0;0;0;0;0;0
56;0;0;0;0;0;0;2
53;1;10;9;0;1;0;1
39;0;0;0;1;0;0;2
42;2;10;9;0;1;0;1
99;0;0;0;2;0;0;2
20;0;0;0;1;0;0;2
99;0;0;0;2;0;0;2
99;0;0;0;2;0;0;2
19;1;10;9;0;1;0;1
35;1;10;9;0;1;0;1
27;1;10;14;0;1;0;1
36;0;0;0;0;0;0;0
22;0;0;0;0;0;0;0
32;0;0;0;0;0;0;2
99;0;0;0;2;0;0;2
66;1;9;21;0;1;0;1
62;0;0;0;1;0;0;0
38;0;0;0;0;0;0;0
17;1;10;14;1;1;0;1
43;1;10;14;0;1;0;1
23;0;0;0;0;0;0;2
20;1;10;14;0;1;0;1
27;0;0;0;1;0;0;2
49;2;9;22;1;1;0;1
43;0;0;0;0;0;0;0
28;2;10;14;1;1;0;1
22;0;0;0;0;0;0;2
55;1;10;16;1;1;0;1
53;3;10;15;0;2;0;1
62;0;0;0;0;0;0;0
