ZIP;AGE;GENDER;INCOME;STATE;RAMNTALL;NGIFTALL;MINRAMNT
54904;62;0;5000;11;100;7;10
49080;78;1;2000;5;18;1;18
97202;77;1;3000;18;79;12;3
76064;30;1;5000;8;197;20;2
27560;58;1;1000;9;26;2;10
60089;54;1;2000;6;15;1;15
37086;32;1;3000;27;49;4;6
96073;94;1;1000;0;222;14;3
79936;62;0;2000;8;42;4;5
93240;42;1;7000;0;92;6;10
90043;76;1;1000;0;105;5;15
54730;78;0;3000;11;109;11;1
91040;39;1;6000;0;71;5;5
90023;78;1;1000;0;128;15;5
77443;91;1;4000;8;68;16;3
69341;70;0;2000;33;136;20;0
40213;80;1;1000;17;116;32;2
32935;57;1;4000;1;59;9;3
78418;48;1;3000;8;37;6;5
95820;83;0;2000;0;32;3;5
67218;48;1;7000;24;55;3;15
72207;66;0;6000;25;25;1;25
90056;56;0;4000;0;20;1;20
77546;34;0;6000;8;108;12;5
29407;90;0;2000;15;95;5;15
48219;58;1;6000;5;56;6;5
55014;30;1;5000;3;124;9;10
28056;44;0;6000;9;57;5;5
90810;30;0;5000;0;35;4;5
33782;58;1;4000;1;22;3;3
72701;68;1;6000;25;237;29;2
93907;48;1;6000;0;20;1;20
85014;89;0;4000;19;110;17;1
72908;59;0;3000;25;73;7;5
39350;43;0;1000;29;230;18;4
59313;60;1;4000;28;128;18;3
35802;70;0;4000;13;54;8;1
61364;30;0;4000;6;40;4;5
97045;92;1;2000;18;57;6;5
91367;32;3;6000;0;82;8;6
92250;59;0;1000;0;36;6;3
75862;44;1;2000;8;15;1;15
97355;70;0;3000;18;224;36;3
93117;50;0;7000;0;412;21;5
33174;84;0;5000;1;66;4;10
93433;78;0;2000;0;122;9;5
98390;30;1;4000;10;74;6;5
93908;88;0;7000;0;31;4;5
95630;96;0;3000;0;300;34;5
31714;84;0;5000;14;212;24;5
29303;79;1;1000;15;107;14;5
91354;39;1;5000;0;178;11;10
79764;68;0;2000;8;25;2;5
48059;44;0;5000;5;30;2;10
95823;37;1;1000;0;81;6;10
37659;53;0;4000;27;57;4;3
86403;65;0;5000;19;81;7;10
30047;66;1;7000;14;50;4;5
95209;80;1;1000;0;73;11;5
46528;65;0;2000;2;233;16;6
95628;68;1;2000;0;132;10;5
54750;50;0;5000;11;93;9;3
33138;66;1;4000;1;80;8;5
37404;55;1;6000;27;190;20;5
75025;50;1;6000;8;119;23;3
55316;43;1;5000;3;60;3;10
92591;80;1;5000;0;89;20;2
99208;40;0;2000;10;104;13;4
77096;83;1;6000;8;68;6;5
37919;83;0;1000;27;183;17;4
32257;49;1;3000;1;25;4;3
79381;46;1;2000;8;96;21;3
83530;82;1;6000;34;79;17;2
48186;82;1;4000;5;29;14;1
97404;90;1;7000;18;253;21;4
33176;76;0;2000;1;174;21;5
73128;61;0;5000;22;370;14;5
29650;73;1;5000;15;196;13;10
74959;54;1;2000;22;165;14;5
63178;38;1;4000;7;115;8;5
99510;72;0;1000;23;25;1;25
92653;66;1;7000;0;30;1;30
27511;96;1;6000;9;85;18;3
90710;73;0;4000;0;121;12;7
60521;58;0;7000;6;15;1;15
29644;36;0;7000;15;25;1;25
94109;68;1;2000;0;20;1;20
80030;84;1;3000;30;75;12;2
56301;38;1;4000;3;96;12;3
47501;50;0;2000;2;30;2;10
97824;81;0;6000;18;60;6;5
78745;81;0;1000;8;203;16;3
73003;77;0;5000;22;68;4;15
32219;49;1;1000;1;78;7;5
37110;79;1;2000;27;43;7;3
37027;39;0;6000;27;67;7;5
35803;55;0;7000;13;98;7;5
55395;46;1;7000;3;80;9;5
50211;67;1;6000;12;35;3;10
61523;88;0;2000;6;40;3;10
28662;90;1;1000;9;209;24;3
63021;42;0;6000;7;27;3;5
97386;66;0;1000;18;122;13;5
79007;51;0;4000;8;37;4;5
48304;84;0;7000;5;142;11;5
54155;36;1;7000;11;143;22;1
70551;93;1;4000;21;181;40;1
89121;66;0;5000;20;52;4;10
27370;28;0;3000;9;15;1;15
33441;36;1;4000;1;15;1;15
54157;50;0;2000;11;39;3;10
50310;75;1;2000;12;251;23;5
48438;36;1;5000;5;27;4;3
34746;83;1;2000;1;100;11;5
27856;68;1;2000;9;72;9;3
60438;88;1;1000;6;492;24;5
53183;54;0;5000;11;52;4;10
53220;47;1;2000;11;421;34;0
48091;40;1;5000;5;62;4;10
60625;84;1;1000;6;135;16;5
38654;52;1;7000;29;45;3;10
48126;65;0;7000;5;135;12;5
60515;47;1;5000;6;87;10;5
36360;76;1;2000;13;165;10;10
90272;46;0;6000;0;39;3;10
48642;28;0;1000;5;20;1;20
94404;73;0;5000;0;30;3;5
41169;74;1;3000;17;55;5;5
85713;83;1;1000;19;217;12;5
60649;67;1;3000;6;126;17;5
79065;40;0;5000;8;82;5;2
74133;54;1;4000;22;45;4;5
70037;77;0;5000;21;75;25;2
37043;75;0;4000;27;50;5;5
48178;44;1;7000;5;30;2;10
46256;86;0;2000;2;230;15;10
85739;66;1;5000;19;25;2;10
28714;56;0;5000;9;250;5;10
33950;79;0;2000;1;117;15;5
55305;54;1;7000;3;80;4;10
92705;39;0;6000;0;25;1;25
87068;43;0;7000;26;36;2;10
63130;63;1;4000;7;96;7;10
29067;74;0;5000;15;29;5;5
48044;94;1;1000;5;267;19;5
30291;85;1;4000;14;159;11;5
27513;35;1;4000;9;20;1;20
48034;44;1;6000;5;18;1;18
32084;76;1;2000;1;222;7;15
35226;32;0;4000;13;96;8;5
33309;79;1;2000;1;60;3;10
92807;38;1;7000;0;50;1;50
77007;80;0;1000;8;190;12;5
32746;89;0;2000;1;147;19;5
53227;80;0;2000;11;263;19;3
51232;74;1;3000;12;52;23;1
33175;38;0;1000;1;109;12;3
54521;30;0;3000;11;155;20;5
33328;44;1;6000;1;20;1;20
98033;46;1;5000;10;50;2;25
37320;65;0;1000;27;172;9;5
95148;45;0;7000;0;79;7;5
33149;74;0;7000;1;107;8;10
61951;47;0;4000;6;145;16;3
55304;52;0;5000;3;43;8;5
73147;38;0;1000;22;94;4;20
48067;40;1;4000;5;61;3;10
53538;54;1;2000;11;42;3;10
29607;34;1;6000;15;56;6;5
91604;66;1;5000;0;25;2;10
90638;64;0;5000;0;99;11;5
89128;72;1;5000;20;275;27;5
55118;46;1;5000;3;61;9;2
74033;34;1;5000;22;44;4;9
79912;36;1;5000;8;91;19;3
30058;77;1;7000;14;179;18;3
54129;62;1;2000;11;231;39;3
40220;52;0;4000;17;72;6;5
30043;40;0;5000;14;93;18;3
39211;39;0;7000;29;40;4;5
97420;83;0;6000;18;231;25;5
89102;65;0;5000;20;533;29;5
78213;43;1;3000;8;20;4;2
33302;62;0;3000;1;44;4;10
91436;80;0;6000;0;35;5;3
40601;46;1;6000;17;35;4;3
32547;86;1;1000;1;200;24;3
90720;50;1;7000;0;111;5;5
39567;69;0;4000;29;71;5;5
31052;27;0;5000;14;26;2;10
32771;47;1;3000;1;225;25;4
94112;57;1;7000;0;136;20;3
76401;63;1;6000;8;54;14;2
76570;88;0;3000;8;61;8;2
91770;39;0;4000;0;100;10;3
53142;42;0;7000;11;35;6;3
32408;75;1;6000;1;15;1;15
84103;52;1;1000;4;347;34;3
38125;48;0;5000;27;25;1;25
53006;88;0;3000;11;79;11;5
38663;79;0;2000;29;80;5;5
83642;64;1;5000;34;209;25;2
91770;52;1;3000;0;80;6;10
89104;68;3;4000;20;53;8;5
60645;88;0;2000;6;97;8;5
77090;59;1;3000;8;207;19;5
46561;85;0;4000;2;389;55;3
64779;55;1;1000;7;47;5;5
55417;71;1;5000;3;102;10;5
55403;59;1;7000;3;253;12;3
48093;41;0;5000;5;78;6;5
37015;32;1;6000;27;20;1;20
98908;52;1;2000;10;138;7;3
89447;61;0;2000;20;45;4;5
95969;71;1;2000;0;30;2;5
33166;51;1;7000;1;80;5;5
74105;50;1;2000;22;240;10;15
48745;60;0;3000;5;65;5;5
79549;75;1;4000;8;30;3;5
94708;76;0;6000;0;89;10;3
27858;38;1;3000;9;62;5;5
90034;57;1;4000;0;171;21;3
96022;68;1;1000;0;90;15;5
99016;66;0;5000;10;226;27;3
90008;84;1;1000;0;60;5;5
60615;58;1;3000;6;100;5;5
77632;45;0;4000;8;107;11;5
48329;53;1;7000;5;130;8;5
90274;61;1;7000;0;140;13;10
48331;75;0;6000;5;569;17;10
96819;82;0;5000;31;57;9;5
46561;46;0;6000;2;35;5;5
94403;52;1;6000;0;92;10;5
39154;82;0;3000;29;455;9;25
55110;88;1;1000;3;147;12;5
75644;74;1;7000;8;634;48;5
77478;35;0;5000;8;162;8;5
37701;88;0;2000;27;94;10;5
92301;32;0;2000;0;38;3;10
30044;43;1;4000;14;30;2;10
77043;51;1;4000;8;46;4;5
56264;82;0;2000;3;236;38;3
53151;28;1;7000;11;124;8;5
80239;68;1;5000;30;84;8;5
48933;78;1;1000;5;96;10;3
29307;50;0;4000;15;15;1;15
84015;44;1;5000;4;25;2;10
48180;55;1;2000;5;23;2;8
93725;63;0;2000;0;66;5;10
34108;90;1;5000;1;92;6;10
42240;60;1;2000;17;61;6;3
95023;66;0;7000;0;24;3;6
28133;63;1;4000;9;39;3;10
30030;49;1;5000;14;404;46;5
48060;50;1;6000;5;90;3;10
60462;40;1;3000;6;103;11;5
30656;59;1;4000;14;68;7;5
77979;50;0;4000;8;35;3;5
89014;64;1;1000;20;15;1;15
94577;74;0;2000;0;20;1;20
34952;34;0;2000;1;99;14;3
29445;49;0;6000;15;91;6;10
90026;31;1;5000;0;94;7;5
85306;28;1;5000;19;25;3;5
86004;34;1;3000;19;44;3;10
70433;60;0;5000;21;50;7;3
31316;38;1;3000;14;204;33;3
28311;61;1;4000;9;40;3;10
27889;89;1;5000;9;163;31;2
52001;41;1;3000;12;51;6;5
74403;61;0;4000;22;48;11;3
37922;41;1;7000;27;47;5;6
74859;48;1;2000;22;97;16;3
75692;61;1;3000;8;72;10;3
52645;86;0;2000;12;110;11;3
36303;73;0;4000;13;13;3;1
46368;42;1;5000;2;82;8;5
48140;51;1;4000;5;94;12;3
33813;55;0;7000;1;177;24;5
97301;66;0;2000;18;15;1;15
29161;47;1;4000;15;80;5;10
29451;60;0;3000;15;63;7;3
94538;59;0;3000;0;112;10;8
50578;85;1;1000;12;35;2;10
36109;97;0;5000;13;102;19;1
32159;74;0;2000;1;15;1;15
67216;48;0;3000;24;74;5;10
48186;70;1;1000;5;58;4;3
60153;42;0;4000;6;145;9;5
95073;47;0;7000;0;131;12;5
76133;40;0;2000;8;92;12;5
39429;74;0;4000;29;89;15;3
32401;76;0;2000;1;155;18;5
33990;24;1;4000;1;50;5;5
35023;83;0;1000;13;73;20;2
75442;52;0;5000;8;15;1;15
89502;81;1;3000;20;29;5;3
97391;78;0;5000;18;133;11;5
90703;64;0;6000;0;60;2;10
73071;82;0;1000;22;93;14;3
85718;54;0;7000;19;138;12;5
84065;41;1;5000;4;79;9;5
30034;74;0;4000;14;139;40;1
35802;57;1;7000;13;25;1;25
37308;34;0;2000;27;47;4;10
70438;62;1;3000;21;73;17;3
98166;46;0;5000;10;285;7;15
99567;46;0;3000;23;15;1;15
62226;82;0;3000;6;47;5;5
34116;85;1;2000;1;336;21;5
95827;72;0;6000;0;49;7;3
92646;78;0;4000;0;288;21;5
48118;82;1;1000;5;39;6;5
85219;73;0;4000;19;53;5;3
35068;74;1;1000;13;26;2;10
93436;50;1;5000;0;22;3;1
34744;58;0;5000;1;580;34;5
48025;77;0;3000;5;43;7;3
63123;41;0;3000;7;35;5;5
47802;70;1;1000;2;25;3;5
61111;65;0;6000;6;91;10;3
93644;52;0;1000;0;50;4;10
48150;34;0;7000;5;255;7;10
94549;46;0;6000;0;82;7;10
52403;42;1;7000;12;48;5;6
93611;32;1;3000;0;51;5;3
89444;74;0;2000;20;68;10;5
77515;59;0;5000;8;143;19;3
98203;38;0;4000;10;45;7;5
98148;44;1;5000;10;98;9;5
72526;44;1;4000;25;163;18;5
55073;48;0;5000;3;84;19;2
37218;82;1;1000;27;104;8;6
37830;81;0;6000;27;45;3;10
85365;58;0;5000;19;118;9;5
63801;84;0;3000;7;30;2;10
85220;72;0;1000;19;99;20;3
61525;80;0;3000;6;122;14;5
54165;55;0;7000;11;167;12;5
98579;64;1;5000;10;25;3;5
90059;78;1;1000;0;40;4;10
33908;87;0;5000;1;62;9;3
77378;50;0;4000;8;25;2;5
91303;37;1;4000;0;99;5;6
78628;55;0;5000;8;35;4;5
94591;42;1;7000;0;51;5;5
49546;88;1;4000;5;98;7;5
46816;72;0;2000;2;15;1;15
32789;76;1;7000;1;38;5;3
75228;46;1;4000;8;20;2;5
98596;64;0;3000;10;30;3;5
94127;75;0;7000;0;118;9;5
90025;43;0;6000;0;59;7;5
62568;86;1;6000;6;140;16;3
33619;42;1;4000;1;32;9;2
71052;64;1;3000;21;112;10;5
76082;44;0;5000;8;83;8;5
75211;45;1;6000;8;35;6;3
91911;35;1;4000;0;21;2;5
96782;64;0;6000;31;20;1;20
61016;52;1;5000;6;110;12;5
95687;46;0;5000;0;33;2;8
28081;56;0;6000;9;115;10;5
90710;53;1;4000;0;38;2;13
33480;73;0;7000;1;230;7;10
61036;73;1;1000;6;73;11;3
97470;61;1;2000;18;20;1;20
92586;79;0;4000;0;316;30;5
80110;72;0;2000;30;15;1;15
78401;77;1;5000;8;30;5;3
56171;70;0;1000;3;30;2;10
29605;72;0;2000;15;118;39;2
60614;71;1;5000;6;82;10;3
92887;75;1;3000;0;381;24;10
33313;41;0;5000;1;98;6;5
62526;84;0;2000;6;110;17;3
49316;35;1;2000;5;36;5;5
28209;75;1;3000;9;272;33;3
48367;88;0;2000;5;465;43;5
92123;60;1;5000;0;170;3;50
33870;78;1;6000;1;49;5;5
33770;91;1;1000;1;225;9;10
33027;69;1;3000;1;41;4;5
91316;50;3;6000;0;50;2;25
66502;54;0;4000;24;88;10;3
77044;37;1;2000;8;105;7;5
28465;46;1;5000;9;60;4;10
30041;29;1;3000;14;20;1;20
90604;45;1;4000;0;37;3;10
85302;80;1;2000;19;389;16;15
91304;48;1;5000;0;340;25;5
67124;68;0;1000;24;117;10;5
77059;39;1;7000;8;78;6;5
56156;62;0;7000;3;35;2;10
97850;57;1;3000;18;33;8;3
63005;74;0;7000;7;233;14;10
75056;61;1;2000;8;110;10;5
48162;61;0;5000;5;55;3;5
95128;46;0;5000;0;76;5;10
61350;74;0;2000;6;94;20;3
98672;82;1;2000;10;89;10;3
77089;55;1;4000;8;42;4;5
48340;72;0;5000;5;122;9;10
38018;51;0;6000;27;70;7;5
67218;73;0;2000;24;152;13;5
93030;73;1;4000;0;133;8;10
48346;81;0;6000;5;234;28;3
77802;59;0;5000;8;45;2;20
47712;41;0;2000;2;128;14;5
72756;61;0;7000;25;150;7;10
91801;20;1;4000;0;20;1;20
71446;72;1;2000;21;25;1;25
33509;56;1;4000;1;49;5;5
97708;42;1;7000;18;38;4;5
63130;70;1;2000;7;66;6;10
47421;86;0;5000;2;65;11;3
35235;77;0;5000;13;220;16;5
54177;54;0;5000;11;44;6;5
36541;48;1;2000;13;202;22;1
48858;82;0;1000;5;146;12;5
82070;50;0;3000;35;25;1;25
33063;70;1;4000;1;43;9;3
33761;38;0;7000;1;265;16;10
63090;81;1;1000;7;150;13;5
33133;80;0;2000;1;117;12;5
33070;74;0;4000;1;278;22;5
30571;56;0;7000;14;219;14;5
46375;74;0;5000;2;218;8;3
52803;72;1;1000;12;44;3;10
92118;88;0;5000;0;160;35;1
94928;78;1;2000;0;135;23;2
99206;51;1;3000;10;91;5;10
73507;83;1;2000;22;25;3;5
60639;41;0;6000;6;115;5;15
85248;76;1;4000;19;108;9;5
73116;86;1;5000;22;161;19;1
27107;44;1;3000;9;77;4;10
48103;40;1;4000;5;75;4;10
92308;72;0;4000;0;150;16;3
29342;34;1;2000;15;35;4;5
75230;76;0;7000;8;70;3;5
60302;50;0;7000;6;32;3;10
28601;76;0;2000;9;105;11;5
79339;74;1;3000;8;152;11;3
66606;29;0;4000;24;127;10;5
42038;72;0;3000;17;81;5;15
38555;58;1;6000;27;60;2;20
95926;80;1;2000;0;128;13;5
90630;44;1;6000;0;126;9;5
23178;68;1;7000;36;97;6;5
33060;32;1;4000;1;120;13;5
30078;48;0;7000;14;66;6;10
48093;29;1;2000;5;93;10;5
95820;33;1;3000;0;119;9;2
95917;80;1;2000;0;276;24;5
55441;43;1;5000;3;112;8;5
48170;53;1;4000;5;244;17;5
80403;69;0;5000;30;98;11;5
85258;76;0;6000;19;308;22;5
77035;58;1;5000;8;38;12;2
48206;80;1;1000;5;155;12;5
55046;35;1;5000;3;50;3;5
39180;54;1;5000;29;51;4;10
28358;62;1;4000;9;40;5;5
33510;38;0;4000;1;80;6;3
40515;89;0;1000;17;74;10;3
42721;61;1;7000;17;118;23;2
90008;74;0;5000;0;31;3;5
49348;57;1;5000;5;140;8;10
52802;30;0;4000;12;84;7;5
33147;34;1;2000;1;34;2;10
37912;32;0;3000;27;47;4;10
61938;43;0;5000;6;218;22;5
63664;78;1;4000;7;28;1;28
33176;86;0;7000;1;201;23;5
37415;37;0;5000;27;190;17;5
60473;78;0;2000;6;91;6;5
31763;32;0;2000;14;46;3;10
85705;38;0;5000;19;95;8;3
48083;94;1;5000;5;188;28;2
94402;83;1;5000;0;50;3;15
53711;40;1;4000;11;111;13;3
90715;43;0;2000;0;20;1;20
78750;42;1;7000;8;40;2;20
32095;84;1;2000;1;132;19;5
62466;62;1;7000;6;152;11;5
32548;78;0;2000;1;61;8;3
60102;39;0;5000;6;31;3;5
27601;75;1;1000;9;96;9;5
66611;94;0;2000;24;622;9;5
95324;91;1;1000;0;142;13;10
62226;41;0;5000;6;35;3;5
33167;79;0;2000;1;111;11;5
41015;83;0;2000;17;178;17;3
89115;46;0;4000;20;90;3;20
80010;57;1;3000;30;61;8;3
62040;66;1;1000;6;49;9;3
92373;72;1;2000;0;15;1;15
64118;50;1;5000;7;188;14;6
34236;84;0;6000;1;42;5;5
63109;79;1;1000;7;210;19;5
92399;80;1;1000;0;45;4;5
95610;65;0;7000;0;170;10;10
50125;68;1;3000;12;20;1;20
33064;63;1;5000;1;67;5;5
79907;39;1;2000;8;128;8;3
47341;32;1;1000;2;45;2;20
28227;80;0;3000;9;145;9;15
79412;47;0;2000;8;235;10;10
53083;57;0;7000;11;63;9;5
31210;50;1;3000;14;106;15;3
49201;53;0;6000;5;107;9;5
93306;89;1;3000;0;336;21;5
75115;47;0;6000;8;391;15;15
63304;55;0;7000;7;82;6;5
72946;44;1;4000;25;46;5;6
77713;72;1;5000;8;92;9;5
55426;51;0;3000;3;81;11;1
28173;81;1;7000;9;523;32;5
48813;44;0;6000;5;20;1;20
97501;72;0;2000;18;32;3;5
48060;35;1;4000;5;30;2;10
39553;42;1;2000;29;51;5;5
29627;50;1;3000;15;119;23;3
60620;77;1;5000;6;569;52;5
98366;61;1;3000;10;210;31;2
78628;65;0;3000;8;20;2;5
29710;72;0;3000;15;163;14;3
85715;73;0;3000;19;37;4;5
62513;63;0;2000;6;53;5;5
49230;63;0;2000;5;15;1;15
35226;42;0;4000;13;145;6;20
95003;79;1;4000;0;280;13;5
85234;44;0;6000;19;120;16;3
73162;49;0;4000;22;34;3;10
60641;74;0;2000;6;102;9;5
93908;44;0;7000;0;30;3;5
60423;69;1;1000;6;54;10;5
29365;54;1;4000;15;156;21;5
48316;58;0;5000;5;115;8;10
75147;64;0;6000;8;123;10;3
48653;35;1;6000;5;15;1;15
28716;41;1;5000;9;220;14;5
36344;46;1;7000;13;57;5;5
91773;76;1;6000;0;50;4;5
64067;56;1;1000;7;15;1;15
81004;44;1;1000;30;33;2;13
85311;68;1;2000;19;56;5;5
80004;80;0;5000;30;25;4;5
49644;79;0;5000;5;67;5;10
31569;53;1;4000;14;69;5;10
85541;36;1;5000;19;100;17;3
63084;66;1;5000;7;60;6;3
49610;83;0;3000;5;183;18;5
92020;28;0;6000;0;36;3;5
80110;68;1;2000;30;80;9;3
53402;56;1;5000;11;173;21;2
77090;40;1;4000;8;55;3;5
34205;91;4;2000;1;91;9;5
95008;41;0;7000;0;164;14;3
70128;73;0;2000;21;102;19;3
76021;51;1;7000;8;49;6;5
92691;35;0;6000;0;98;6;5
33936;58;1;4000;1;571;22;6
91401;36;1;3000;0;67;6;10
36263;50;1;5000;13;20;1;20
68164;86;0;7000;33;176;12;5
75049;76;1;1000;8;30;8;3
93223;65;1;2000;0;40;3;10
39571;49;1;7000;29;55;2;25
33634;62;1;3000;1;98;18;3
97068;85;0;6000;18;115;10;5
97008;89;1;4000;18;169;9;15
28083;79;0;6000;9;297;26;5
97448;41;1;5000;18;119;10;3
31707;52;1;4000;14;25;2;10
33767;31;1;4000;1;109;10;3
22192;28;0;1000;36;112;13;5
52501;47;0;3000;12;70;5;10
47130;50;1;5000;2;105;4;20
32767;84;1;2000;1;73;13;3
62035;76;0;2000;6;130;17;3
42214;36;1;3000;17;185;15;4
30338;36;1;5000;14;23;4;2
38655;77;1;3000;29;102;20;5
94525;98;3;7000;0;140;15;5
70433;50;0;5000;21;45;4;10
60644;44;1;4000;6;15;1;15
62960;66;1;4000;6;140;24;1
32533;61;1;3000;1;146;14;5
85205;70;1;1000;19;625;15;5
92008;79;1;2000;0;243;13;3
53098;28;1;5000;11;15;1;15
79414;76;0;2000;8;42;5;5
32818;78;0;1000;1;35;2;15
30474;56;1;7000;14;23;2;3
60013;41;1;5000;6;96;8;6
90502;46;1;3000;0;74;7;10
55806;46;1;5000;3;57;8;3
85033;37;0;3000;19;60;3;10
60089;48;0;5000;6;103;7;5
90049;56;0;7000;0;36;4;5
76632;63;1;5000;8;45;5;5
60521;30;1;7000;6;20;1;20
33160;91;1;5000;1;1655;47;3
32124;58;1;5000;1;90;13;5
33823;47;1;5000;1;132;11;5
78253;58;0;4000;8;15;1;15
98001;55;0;6000;10;70;4;10
33150;68;1;1000;1;25;1;25
53097;45;1;6000;11;39;4;5
91724;59;1;5000;0;189;17;5
93001;43;0;5000;0;20;1;20
56649;72;1;2000;3;255;29;5
48819;80;1;2000;5;42;4;10
33480;73;0;6000;1;157;13;10
92376;57;0;5000;0;70;9;3
60139;50;1;6000;6;187;13;10
92056;80;0;1000;0;106;10;5
70123;42;1;7000;21;138;6;10
85614;88;0;4000;19;25;1;25
97449;72;1;3000;18;82;10;5
57501;47;1;7000;16;142;11;5
78238;65;1;2000;8;72;6;10
78666;66;1;7000;8;54;4;8
70767;45;0;5000;21;65;4;10
46241;70;1;3000;2;215;22;1
64804;80;4;3000;7;177;20;3
92648;33;1;2000;0;155;9;10
38111;43;1;5000;27;50;2;25
55364;46;1;7000;3;93;17;3
52641;58;1;3000;12;58;10;3
91723;34;1;5000;0;99;4;20
37027;75;0;4000;27;81;24;2
55901;37;1;2000;3;211;17;5
29803;65;1;2000;15;165;16;5
33809;57;0;4000;1;60;8;5
92557;52;0;5000;0;35;3;10
77075;38;1;4000;8;126;12;5
93437;46;0;3000;0;20;1;20
37405;56;0;7000;27;58;7;5
94572;54;0;6000;0;50;2;25
92064;54;1;3000;0;69;7;5
78218;68;0;4000;8;88;15;3
94117;83;1;7000;0;71;7;5
73115;52;0;2000;22;60;5;5
38901;62;1;5000;29;59;12;3
91006;42;1;7000;0;30;2;10
30022;44;0;6000;14;44;2;20
83705;76;1;3000;34;176;10;10
91741;55;0;6000;0;31;3;5
79761;38;1;3000;8;25;1;25
77708;57;0;6000;8;125;18;3
37659;65;0;1000;27;95;6;10
63701;52;0;4000;7;182;22;3
32507;58;1;5000;1;40;4;5
91341;51;1;1000;0;35;4;5
38122;30;1;5000;27;165;15;3
63122;49;1;5000;7;20;1;20
33020;78;0;1000;1;47;5;5
90008;64;1;1000;0;51;4;10
49306;66;0;2000;5;31;3;5
56378;38;1;2000;3;113;9;5
55428;68;1;2000;3;202;18;1
92589;60;0;7000;0;85;7;5
42420;51;0;4000;17;102;6;5
46703;54;0;4000;2;98;19;2
95949;84;0;6000;0;66;8;3
80030;78;1;4000;30;134;29;2
71104;55;1;6000;21;15;1;15
90713;52;0;6000;0;751;29;3
55066;82;1;5000;3;229;25;0
32244;37;1;4000;1;58;5;5
30813;49;3;2000;14;53;14;3
77356;54;0;4000;8;26;2;10
38229;38;0;1000;27;20;1;20
51104;83;0;2000;12;102;8;10
48066;29;0;5000;5;20;1;20
56310;43;1;5000;3;169;12;5
30329;59;0;4000;14;121;8;10
32812;76;1;5000;1;15;1;15
92509;45;1;3000;0;76;6;5
91744;62;0;1000;0;95;5;5
27020;46;1;1000;9;25;1;25
75007;51;1;5000;8;87;6;5
77536;46;1;2000;8;43;3;3
94030;50;0;4000;0;44;5;3
49821;72;0;1000;5;120;6;10
50036;83;0;2000;12;67;8;3
92103;75;0;6000;0;71;6;5
98303;90;0;2000;10;131;10;5
77706;76;0;7000;8;110;2;50
64127;48;1;4000;7;137;23;0
85737;69;1;7000;19;125;4;0
77074;89;0;2000;8;297;20;3
35630;65;0;4000;13;27;4;5
36750;46;1;1000;13;105;21;2
87105;74;3;4000;26;56;5;5
92336;34;1;3000;0;98;9;5
46220;84;0;7000;2;146;15;5
93103;80;1;6000;0;183;20;3
92806;79;0;4000;0;50;3;10
46394;40;0;4000;2;73;7;5
83813;76;0;4000;34;160;8;10
48025;39;1;7000;5;25;1;25
98043;70;1;5000;10;203;23;5
49459;66;0;3000;5;50;6;3
93631;78;0;3000;0;47;5;5
32169;60;1;7000;1;68;13;3
94028;64;1;6000;0;70;4;10
90732;82;0;1000;0;25;1;25
48096;59;1;5000;5;98;11;3
35044;66;0;3000;13;116;23;3
33308;82;1;5000;1;302;26;3
60201;72;1;7000;6;245;27;5
32703;57;1;5000;1;158;12;5
81043;68;0;1000;30;153;39;2
63559;68;1;1000;7;145;15;5
71913;77;0;2000;25;90;11;3
32082;96;0;7000;1;220;11;3
66205;78;1;2000;24;68;12;3
48227;70;1;1000;5;50;1;50
60005;97;0;7000;6;182;7;15
40336;58;0;4000;17;116;12;5
33428;70;1;6000;1;122;6;10
97049;69;0;1000;18;253;15;5
34450;80;4;4000;1;131;20;3
31015;51;0;5000;14;150;14;3
41086;48;1;1000;17;40;2;20
30274;58;0;4000;14;40;3;10
27516;57;1;6000;9;83;5;15
91011;65;0;6000;0;256;20;3
98005;62;0;7000;10;158;15;5
98027;42;0;7000;10;20;1;20
33461;46;1;7000;1;15;1;15
41139;70;1;2000;17;98;10;5
98516;76;1;1000;10;115;8;5
46227;30;1;6000;2;63;5;10
62704;72;1;2000;6;59;6;5
64050;58;1;1000;7;73;5;5
71360;29;1;3000;21;21;4;3
78639;66;1;3000;8;75;15;3
95134;41;1;5000;0;68;8;5
62822;82;1;1000;6;140;20;5
60102;42;0;5000;6;120;12;10
31647;26;1;2000;14;25;1;25
79072;76;0;2000;8;26;4;3
29801;70;1;2000;15;186;18;5
98531;75;0;4000;10;146;20;3
77494;48;0;7000;8;82;9;5
55418;72;0;2000;3;70;11;3
90069;64;1;6000;0;800;4;50
49349;80;0;1000;5;53;7;3
39180;87;1;2000;29;230;20;5
33009;80;0;1000;1;75;14;2
80304;95;1;5000;30;53;5;5
76012;56;1;7000;8;45;3;5
50273;80;0;2000;12;126;14;3
31535;36;0;2000;14;155;6;20
48626;76;0;1000;5;121;35;2
91941;74;1;2000;0;38;3;3
77630;79;0;4000;8;100;15;3
78217;52;1;6000;8;184;11;5
91107;77;1;5000;0;117;8;5
98201;69;0;5000;10;52;5;5
94928;88;1;1000;0;25;1;25
80205;70;0;4000;30;246;11;5
47374;64;1;7000;2;177;20;5
63126;56;3;1000;7;140;10;10
37857;85;1;3000;27;144;9;10
89117;50;0;7000;20;188;11;10
50701;86;0;3000;12;133;15;4
78573;86;1;1000;8;252;23;5
80104;56;0;4000;30;55;4;5
70363;59;1;7000;21;74;7;10
